LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-12-20 21:44:17,1900-01-00 00:00:00,,9A:76:D8:14:A4:41,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:17,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:17,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:17,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:17,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-48,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:18,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,9A:A1:E7:80:93:F8,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-45,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-47,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,9C:2F:9D:78:48:91,-81,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,32:17:D7:0A:5E:BE,-38,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,32:17:D7:0A:5E:BE,-36,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:19,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,Android s10+,DE:4E:9E:06:BD:41,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 21:44:20,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-45,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:20,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:21,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:22,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,A2:24:7F:C0:5A:8C,-85,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,A2:24:7F:C0:5A:8C,-74,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:23,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,A2:15:1B:DE:35:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,Android s10+,DE:4E:9E:06:BD:41,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 21:44:24,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:24,1900-01-00 00:00:00,Android s10+,DE:4E:9E:06:BD:41,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 21:44:25,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-52,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-50,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,Android s10+,DE:4E:9E:06:BD:41,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 21:44:25,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:44:25,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-49,,0.000000,0.000000,0.000,0.000,Client
